Latitude,Longitude,Sim_10000,Sim_1000,Sim_100
-26,91,NA,NA,NA
-26,93,NA,NA,NA
-26,95,NA,NA,NA
-26,97,NA,NA,NA
-26,99,NA,NA,NA
-26,101,NA,NA,NA
-26,103,NA,NA,NA
-26,105,NA,NA,NA
-26,107,NA,NA,NA
-26,109,NA,NA,NA
-26,111,NA,NA,NA
-26,113,NA,NA,NA
-26,115,435132.8275,453152.9559,522431.8903
-26,117,384739.3927,502541.7557,531400.4174
-26,119,449159.132,507954.7302,579759.7039
-26,121,471769.3729,509199.912,596614.9093
-26,123,404634.7824,446601.2255,565404.0832
-26,125,397542.2116,491799.8802,504142.1536
-26,127,447809.4957,506574.7394,595963.8985
-26,129,543725.1011,627422.7919,704402.8776
-26,131,543462.3781,674501.4988,772480.3071
-26,133,514473.6397,577149.47,651193.2517
-26,135,444008.5518,505732.9892,533515.7369
-26,137,382068.5897,422237.4923,503004.9126
-26,139,398940.131,440042.145,508344.4645
-26,141,460825.2184,487472.7161,533830.8094
-26,143,629070.4505,773909.632,738243.2901
-26,145,772110.9786,974867.7805,1088331.72
-26,147,806251.6613,1241129.25,1360148.561
-26,149,957693.9965,1157546.038,1656251.107
-26,151,838252.6123,1017906.645,1792928.168
-26,153,1199250.675,1288981.786,2223661.372
-26,155,NA,NA,NA
-26,157,NA,NA,NA
-26,159,NA,NA,NA
-26,161,NA,NA,NA
-26,163,NA,NA,NA
-26,165,NA,NA,NA
-26,167,NA,NA,NA
-26,169,NA,NA,NA
-26,171,NA,NA,NA
-26,173,NA,NA,NA
-26,175,NA,NA,NA
-26,177,NA,NA,NA
-26,179,NA,NA,NA
-24,-179,NA,NA,NA
-24,-177,NA,NA,NA
-24,-175,NA,NA,NA
-24,-173,NA,NA,NA
-24,-171,NA,NA,NA
-24,-169,NA,NA,NA
-24,-167,NA,NA,NA
-24,-165,NA,NA,NA
-24,-163,NA,NA,NA
-24,-161,NA,NA,NA
-24,-159,NA,NA,NA
-24,-157,NA,NA,NA
-24,-155,NA,NA,NA
-24,-153,NA,NA,NA
-24,-151,NA,NA,NA
-24,-149,NA,NA,NA
-24,-147,NA,NA,NA
-24,-145,NA,NA,NA
-24,-143,NA,NA,NA
-24,-141,NA,NA,NA
-24,-139,NA,NA,NA
-24,-137,NA,NA,NA
-24,-135,NA,NA,NA
-24,-133,NA,NA,NA
-24,-131,NA,NA,NA
-24,-129,NA,NA,NA
-24,-127,NA,NA,NA
-24,-125,NA,NA,NA
-24,-123,NA,NA,NA
-24,-121,NA,NA,NA
-24,-119,NA,NA,NA
-24,-117,NA,NA,NA
-24,-115,NA,NA,NA
-24,-113,NA,NA,NA
-24,-111,NA,NA,NA
-24,-109,NA,NA,NA
-24,-107,NA,NA,NA
-24,-105,NA,NA,NA
-24,-103,NA,NA,NA
-24,-101,NA,NA,NA
-24,-99,NA,NA,NA
-24,-97,NA,NA,NA
-24,-95,NA,NA,NA
-24,-93,NA,NA,NA
-24,-91,NA,NA,NA
-24,-89,NA,NA,NA
-24,-87,NA,NA,NA
-24,-85,NA,NA,NA
-24,-83,NA,NA,NA
-24,-81,NA,NA,NA
-24,-79,NA,NA,NA
-24,-77,NA,NA,NA
-24,-75,NA,NA,NA
-24,-73,NA,NA,NA
-24,-71,59657.95913,71264.91148,77920.65482
-24,-69,214667.8991,244517.7117,267029.6197
-24,-67,675455.5495,737235.2626,923140.0459
-24,-65,1281624.31,1854371.049,2036627.799
-24,-63,1306507.694,1540498.896,1811137.604
-24,-61,1177929.831,1367780.413,1769046.242
-24,-59,1419703.547,1534771.408,1855600.116
-24,-57,1738101.856,1897845.597,2368169.634
-24,-55,1952747.692,2044867.748,2710862.735
-24,-53,1676995.274,2099365.151,2695225.219
-24,-51,1910964.774,2439716.241,2548500.057
-24,-49,1754878.284,1848090.468,2639195.189
-24,-47,1444854.267,1993021.789,2967300.247
-24,-45,1407190.683,2262095.782,2751113.924
-24,-43,NA,NA,NA
-24,-41,NA,NA,NA
-24,-39,NA,NA,NA
-24,-37,NA,NA,NA
-24,-35,NA,NA,NA
-24,-33,NA,NA,NA
-24,-31,NA,NA,NA
-24,-29,NA,NA,NA
-24,-27,NA,NA,NA
-24,-25,NA,NA,NA
-24,-23,NA,NA,NA
-24,-21,NA,NA,NA
-24,-19,NA,NA,NA
-24,-17,NA,NA,NA
-24,-15,NA,NA,NA
-24,-13,NA,NA,NA
-24,-11,NA,NA,NA
-24,-9,NA,NA,NA
-24,-7,NA,NA,NA
-24,-5,NA,NA,NA
-24,-3,NA,NA,NA
-24,-1,NA,NA,NA
-24,1,NA,NA,NA
-24,3,NA,NA,NA
-24,5,NA,NA,NA
-24,7,NA,NA,NA
-24,9,NA,NA,NA
-24,11,NA,NA,NA
-24,13,NA,NA,NA
-24,15,115539.9493,145283.2265,177020.9401
-24,17,372993.0848,482161.3223,751305.1679
-24,19,503802.8933,655890.161,817772.4839
-24,21,658658.3575,798837.4737,1006935.687
-24,23,778036.0856,942989.4978,1228666.747
-24,25,877939.5014,1263830.305,1481350.315
-24,27,976384.6126,1367996.091,1594617.531
-24,29,1373311.063,1424031.638,1852250.128
-24,31,1316017.087,1339568.529,1719186.726
-24,33,1141770.01,1216455.885,1735606.113
-24,35,1227144.21,1173117.67,1851897.664
-24,37,NA,NA,NA
-24,39,NA,NA,NA
-24,41,NA,NA,NA
-24,43,NA,NA,NA
-24,45,795689.8687,1324532.022,1919682.198
-24,47,936522.9795,1550701.202,2610694.255
-24,49,NA,NA,NA
-24,51,NA,NA,NA
-24,53,NA,NA,NA
-24,55,NA,NA,NA
-24,57,NA,NA,NA
-24,59,NA,NA,NA
-24,61,NA,NA,NA
-24,63,NA,NA,NA
-24,65,NA,NA,NA
-24,67,NA,NA,NA
-24,69,NA,NA,NA
-24,71,NA,NA,NA
-24,73,NA,NA,NA
-24,75,NA,NA,NA
-24,77,NA,NA,NA
-24,79,NA,NA,NA
-24,81,NA,NA,NA
-24,83,NA,NA,NA
-24,85,NA,NA,NA
-24,87,NA,NA,NA
-24,89,NA,NA,NA
-24,91,NA,NA,NA
-24,93,NA,NA,NA
-24,95,NA,NA,NA
-24,97,NA,NA,NA
-24,99,NA,NA,NA
-24,101,NA,NA,NA
-24,103,NA,NA,NA
-24,105,NA,NA,NA
-24,107,NA,NA,NA
-24,109,NA,NA,NA
-24,111,NA,NA,NA
-24,113,416906.8824,508461.3018,566247.8501
-24,115,480339.0654,525946.5974,590643.6384
-24,117,500440.228,574081.0208,660745.4809
-24,119,549846.6252,577945.1257,687824.0767
-24,121,519927.5964,598979.2579,637975.4492
-24,123,441470.1137,468340.5079,573693.594
-24,125,436394.2109,499975.4407,527146.9357
-24,127,455492.2789,487394.7053,550960.4383
-24,129,562145.1355,580598.4364,720612.8579
-24,131,625706.9766,692440.956,804849.8296
-24,133,663683.13,738975.2333,851543.0623
-24,135,608576.4569,755054.8316,749450.3403
-24,137,502396.0149,550599.7788,601124.0184
-24,139,445804.7818,528176.5156,580461.2624
-24,141,546905.7308,596370.7696,698155.7506
-24,143,709458.0649,851114.4447,914715.958
-24,145,920846.5982,1119247.204,1123662.553
-24,147,905000.0698,1125526.454,1472577.906
-24,149,935732.2707,1215502.156,1640870.452
-24,151,929098.7784,1193559.06,1841082.607
-24,153,NA,NA,NA
-24,155,NA,NA,NA
-24,157,NA,NA,NA
-24,159,NA,NA,NA
-24,161,NA,NA,NA
-24,163,NA,NA,NA
-24,165,NA,NA,NA
-24,167,NA,NA,NA
-24,169,NA,NA,NA
-24,171,NA,NA,NA
-24,173,NA,NA,NA
-24,175,NA,NA,NA
-24,177,NA,NA,NA
-24,179,NA,NA,NA
-22,-179,NA,NA,NA
-22,-177,NA,NA,NA
-22,-175,NA,NA,NA
-22,-173,NA,NA,NA
-22,-171,NA,NA,NA
-22,-169,NA,NA,NA
-22,-167,NA,NA,NA
-22,-165,NA,NA,NA
-22,-163,NA,NA,NA
-22,-161,NA,NA,NA
-22,-159,NA,NA,NA
-22,-157,NA,NA,NA
-22,-155,NA,NA,NA
-22,-153,NA,NA,NA
-22,-151,NA,NA,NA
-22,-149,NA,NA,NA
-22,-147,NA,NA,NA
-22,-145,NA,NA,NA
-22,-143,NA,NA,NA
-22,-141,NA,NA,NA
-22,-139,NA,NA,NA
-22,-137,NA,NA,NA
-22,-135,NA,NA,NA
-22,-133,NA,NA,NA
-22,-131,NA,NA,NA
-22,-129,NA,NA,NA
-22,-127,NA,NA,NA
-22,-125,NA,NA,NA
-22,-123,NA,NA,NA
-22,-121,NA,NA,NA
-22,-119,NA,NA,NA
-22,-117,NA,NA,NA
-22,-115,NA,NA,NA
-22,-113,NA,NA,NA
-22,-111,NA,NA,NA
-22,-109,NA,NA,NA
-22,-107,NA,NA,NA
-22,-105,NA,NA,NA
-22,-103,NA,NA,NA
-22,-101,NA,NA,NA
-22,-99,NA,NA,NA
-22,-97,NA,NA,NA
-22,-95,NA,NA,NA
-22,-93,NA,NA,NA
-22,-91,NA,NA,NA
-22,-89,NA,NA,NA
-22,-87,NA,NA,NA
-22,-85,NA,NA,NA
-22,-83,NA,NA,NA
-22,-81,NA,NA,NA
-22,-79,NA,NA,NA
-22,-77,NA,NA,NA
-22,-75,NA,NA,NA
-22,-73,NA,NA,NA
-22,-71,NA,NA,NA
-22,-69,141523.0972,156822.7825,183662.9239
-22,-67,442959.0967,481216.9122,556570.04
-22,-65,1363172.538,1370976.292,1463592.424
-22,-63,1375003.983,1678575.623,2055007.021
-22,-61,1167225,1346357.544,1647266.993
-22,-59,1454650.5,1561350.807,2037703.774
-22,-57,1796731.516,1896875.79,2490036.99
-22,-55,1964875.337,1673538.163,2035164.13
-22,-53,1956987.979,2016827.958,2189778.865
-22,-51,2005366.438,2125968.968,1935120.818
-22,-49,1426329.318,2183185.948,2318263.259
-22,-47,1762481.734,2045876.104,2632789.928
-22,-45,1715835.95,1557518.911,2365098.883
-22,-43,1758910.838,1842053.131,1795489.466
-22,-41,1370522.75,1507235.892,2252838.05
-22,-39,NA,NA,NA
-22,-37,NA,NA,NA
-22,-35,NA,NA,NA
-22,-33,NA,NA,NA
-22,-31,NA,NA,NA
-22,-29,NA,NA,NA
-22,-27,NA,NA,NA
-22,-25,NA,NA,NA
-22,-23,NA,NA,NA
-22,-21,NA,NA,NA
-22,-19,NA,NA,NA
-22,-17,NA,NA,NA
-22,-15,NA,NA,NA
-22,-13,NA,NA,NA
-22,-11,NA,NA,NA
-22,-9,NA,NA,NA
-22,-7,NA,NA,NA
-22,-5,NA,NA,NA
-22,-3,NA,NA,NA
-22,-1,NA,NA,NA
-22,1,NA,NA,NA
-22,3,NA,NA,NA
-22,5,NA,NA,NA
-22,7,NA,NA,NA
-22,9,NA,NA,NA
-22,11,NA,NA,NA
-22,13,NA,NA,NA
-22,15,284799.7648,334801.2627,410479.0165
-22,17,787381.437,1011016.949,1312287.152
-22,19,1012805.099,1181075.972,1467222.96
-22,21,872655.0682,1077163.412,1360496.526
-22,23,842440.522,1061590.299,1288787.083
-22,25,747606.1921,1007333.109,1223874.093
-22,27,981386.4732,1072756.748,1409631.874
-22,29,747917.6167,1000157.029,1246795.84
-22,31,894201.6325,1186883.732,1499882.103
-22,33,993341.2506,1097107.752,1748675.255
-22,35,1209976.901,1034832.241,1852320.608
-22,37,NA,NA,NA
-22,39,NA,NA,NA
-22,41,NA,NA,NA
-22,43,884511.4937,1127643.671,1459638.946
-22,45,1231546.049,1572667.957,2018059.559
-22,47,1109730.226,1949198.927,2323505.512
-22,49,NA,NA,NA
-22,51,NA,NA,NA
-22,53,NA,NA,NA
-22,55,NA,NA,NA
-22,57,NA,NA,NA
-22,59,NA,NA,NA
-22,61,NA,NA,NA
-22,63,NA,NA,NA
-22,65,NA,NA,NA
-22,67,NA,NA,NA
-22,69,NA,NA,NA
-22,71,NA,NA,NA
-22,73,NA,NA,NA
-22,75,NA,NA,NA
-22,77,NA,NA,NA
-22,79,NA,NA,NA
-22,81,NA,NA,NA
-22,83,NA,NA,NA
-22,85,NA,NA,NA
-22,87,NA,NA,NA
-22,89,NA,NA,NA
-22,91,NA,NA,NA
-22,93,NA,NA,NA
-22,95,NA,NA,NA
-22,97,NA,NA,NA
-22,99,NA,NA,NA
-22,101,NA,NA,NA
-22,103,NA,NA,NA
-22,105,NA,NA,NA
-22,107,NA,NA,NA
-22,109,NA,NA,NA
-22,111,NA,NA,NA
-22,113,NA,NA,NA
-22,115,560795.7811,709375.6074,695820.3601
-22,117,667999.2309,770976.4598,831324.8546
-22,119,708616.9537,835552.7181,851063.8509
-22,121,662134.8525,703262.7388,771523.6229
-22,123,535887.3261,598623.2944,635580.8192
-22,125,547178.487,565646.0886,658570.1969
-22,127,549455.2798,568323.4092,668647.8627
-22,129,573180.091,602442.1842,713642.1695
-22,131,677981.445,761485.1965,943601.5647
-22,133,683428.0742,820756.7546,903492.4026
-22,135,681635.8058,746652.6564,850186.2769
-22,137,648794.3477,676293.3759,791874.8
-22,139,599553.2539,722439.3515,794510.2607
-22,141,694323.0396,785842.6637,970683.5791
-22,143,783991.645,1022324.723,1036078.425
-22,145,801906.3269,1065695.921,1359445.376
-22,147,959122.956,1270294.52,1422778.785
-22,149,1068966.472,1252608.195,1990583.143
-22,151,924480.3159,1212438.443,1782978.019
-22,153,NA,NA,NA
-22,155,NA,NA,NA
-22,157,NA,NA,NA
-22,159,NA,NA,NA
-22,161,NA,NA,NA
-22,163,NA,NA,NA
-22,165,NA,NA,NA
-22,167,NA,NA,NA
-22,169,NA,NA,NA
-22,171,NA,NA,NA
-22,173,NA,NA,NA
-22,175,NA,NA,NA
-22,177,NA,NA,NA
-22,179,NA,NA,NA
-20,-179,NA,NA,NA
-20,-177,NA,NA,NA
-20,-175,NA,NA,NA
-20,-173,NA,NA,NA
-20,-171,NA,NA,NA
-20,-169,NA,NA,NA
-20,-167,NA,NA,NA
-20,-165,NA,NA,NA
-20,-163,NA,NA,NA
-20,-161,NA,NA,NA
-20,-159,NA,NA,NA
-20,-157,NA,NA,NA
-20,-155,NA,NA,NA
-20,-153,NA,NA,NA
-20,-151,NA,NA,NA
-20,-149,NA,NA,NA
-20,-147,NA,NA,NA
-20,-145,NA,NA,NA
-20,-143,NA,NA,NA
-20,-141,NA,NA,NA
-20,-139,NA,NA,NA
-20,-137,NA,NA,NA
-20,-135,NA,NA,NA
-20,-133,NA,NA,NA
-20,-131,NA,NA,NA
-20,-129,NA,NA,NA
-20,-127,NA,NA,NA
-20,-125,NA,NA,NA
-20,-123,NA,NA,NA
-20,-121,NA,NA,NA
-20,-119,NA,NA,NA
-20,-117,NA,NA,NA
-20,-115,NA,NA,NA
-20,-113,NA,NA,NA
-20,-111,NA,NA,NA
-20,-109,NA,NA,NA
-20,-107,NA,NA,NA
-20,-105,NA,NA,NA
-20,-103,NA,NA,NA
-20,-101,NA,NA,NA
-20,-99,NA,NA,NA
-20,-97,NA,NA,NA
-20,-95,NA,NA,NA
-20,-93,NA,NA,NA
-20,-91,NA,NA,NA
-20,-89,NA,NA,NA
-20,-87,NA,NA,NA
-20,-85,NA,NA,NA
-20,-83,NA,NA,NA
-20,-81,NA,NA,NA
-20,-79,NA,NA,NA
-20,-77,NA,NA,NA
-20,-75,NA,NA,NA
-20,-73,NA,NA,NA
-20,-71,NA,NA,NA
-20,-69,203702.7143,240030.3815,273533.2195
-20,-67,458709.1566,447542.7658,618444.0817
-20,-65,1162439.881,1583127.35,2311403.722
-20,-63,1496040.227,1621369.694,1885370.837
-20,-61,1314620.616,1330685.318,1765835.776
-20,-59,1589020.257,1780785.369,1961663.335
-20,-57,1793710.124,1813120.814,2313337.769
-20,-55,1741309.327,1287191.345,2605159.749
-20,-53,1678171.215,1695249.422,1983339.945
-20,-51,1895590.145,1774092.277,1593213.135
-20,-49,2158188.395,1348816.287,2210849.602
-20,-47,2139905.947,2323105.665,1877492.315
-20,-45,1592703.948,2454370.866,2184531.941
-20,-43,1486638.257,1400939.329,2769788.389
-20,-41,847619.986,1287894.69,1510742.125
-20,-39,NA,NA,NA
-20,-37,NA,NA,NA
-20,-35,NA,NA,NA
-20,-33,NA,NA,NA
-20,-31,NA,NA,NA
-20,-29,NA,NA,NA
-20,-27,NA,NA,NA
-20,-25,NA,NA,NA
-20,-23,NA,NA,NA
-20,-21,NA,NA,NA
-20,-19,NA,NA,NA
-20,-17,NA,NA,NA
-20,-15,NA,NA,NA
-20,-13,NA,NA,NA
-20,-11,NA,NA,NA
-20,-9,NA,NA,NA
-20,-7,NA,NA,NA
-20,-5,NA,NA,NA
-20,-3,NA,NA,NA
-20,-1,NA,NA,NA
-20,1,NA,NA,NA
-20,3,NA,NA,NA
-20,5,NA,NA,NA
-20,7,NA,NA,NA
-20,9,NA,NA,NA
-20,11,NA,NA,NA
-20,13,245894.3983,276499.4751,339047.5085
-20,15,613722.5331,750385.0018,760624.9456
-20,17,1184931.239,1280510.347,1083132.992
-20,19,1170715.395,1289012.191,1566134.159
-20,21,1068276.352,1336208.602,1602033.435
-20,23,922673.0679,1107096.441,1416150.778
-20,25,974800.6816,1070001.571,1331323.724
-20,27,1205954.192,1303409.891,1507522.299
-20,29,1112643.512,1151185.232,2102815.063
-20,31,1330883.701,1495676.033,1958085.866
-20,33,1469853.092,1567871.246,2021111.437
-20,35,1640851.218,1538314.019,2056737.323
-20,37,NA,NA,NA
-20,39,NA,NA,NA
-20,41,NA,NA,NA
-20,43,NA,NA,NA
-20,45,1385146.943,1598244.877,1977846.794
-20,47,1425861.44,1869930.415,1948594.761
-20,49,1136520.383,2028068.872,2864674.26
-20,51,NA,NA,NA
-20,53,NA,NA,NA
-20,55,NA,NA,NA
-20,57,NA,NA,NA
-20,59,NA,NA,NA
-20,61,NA,NA,NA
-20,63,NA,NA,NA
-20,65,NA,NA,NA
-20,67,NA,NA,NA
-20,69,NA,NA,NA
-20,71,NA,NA,NA
-20,73,NA,NA,NA
-20,75,NA,NA,NA
-20,77,NA,NA,NA
-20,79,NA,NA,NA
-20,81,NA,NA,NA
-20,83,NA,NA,NA
-20,85,NA,NA,NA
-20,87,NA,NA,NA
-20,89,NA,NA,NA
-20,91,NA,NA,NA
-20,93,NA,NA,NA
-20,95,NA,NA,NA
-20,97,NA,NA,NA
-20,99,NA,NA,NA
-20,101,NA,NA,NA
-20,103,NA,NA,NA
-20,105,NA,NA,NA
-20,107,NA,NA,NA
-20,109,NA,NA,NA
-20,111,NA,NA,NA
-20,113,NA,NA,NA
-20,115,NA,NA,NA
-20,117,NA,NA,NA
-20,119,576354.9727,667064.0558,750072.1201
-20,121,721564.0313,727113.1544,926140.615
-20,123,766077.1045,843980.9191,1010847.824
-20,125,727719.6242,809578.0716,837789.492
-20,127,575639.9665,672311.4801,723499.1687
-20,129,675240.807,810079.9144,903449.7457
-20,131,833188.7371,915785.392,1061550.322
-20,133,787988.3292,1009222.841,1001594.915
-20,135,808763.1524,999502.931,989546.6693
-20,137,714689.2093,797029.8463,843387.6775
-20,139,827047.6159,1024933.277,1157174.704
-20,141,830279.6227,982528.4332,1222108.687
-20,143,842512.5178,1101912.731,1441960.406
-20,145,879843.1818,1268075.982,1614632.94
-20,147,938041.6052,1174866.074,1482286.117
-20,149,NA,NA,NA
-20,151,NA,NA,NA
-20,153,NA,NA,NA
-20,155,NA,NA,NA
-20,157,NA,NA,NA
-20,159,NA,NA,NA
-20,161,NA,NA,NA
-20,163,NA,NA,NA
-20,165,NA,NA,NA
-20,167,NA,NA,NA
-20,169,NA,NA,NA
-20,171,NA,NA,NA
-20,173,NA,NA,NA
-20,175,NA,NA,NA
-20,177,NA,NA,NA
-20,179,NA,NA,NA
-18,-179,NA,NA,NA
-18,-177,NA,NA,NA
-18,-175,NA,NA,NA
-18,-173,NA,NA,NA
-18,-171,NA,NA,NA
-18,-169,NA,NA,NA
-18,-167,NA,NA,NA
-18,-165,NA,NA,NA
-18,-163,NA,NA,NA
-18,-161,NA,NA,NA
-18,-159,NA,NA,NA
-18,-157,NA,NA,NA
-18,-155,NA,NA,NA
-18,-153,NA,NA,NA
-18,-151,NA,NA,NA
-18,-149,NA,NA,NA
-18,-147,NA,NA,NA
-18,-145,NA,NA,NA
-18,-143,NA,NA,NA
-18,-141,NA,NA,NA
-18,-139,NA,NA,NA
-18,-137,NA,NA,NA
-18,-135,NA,NA,NA
-18,-133,NA,NA,NA
-18,-131,NA,NA,NA
-18,-129,NA,NA,NA
-18,-127,NA,NA,NA
-18,-125,NA,NA,NA
-18,-123,NA,NA,NA
-18,-121,NA,NA,NA
-18,-119,NA,NA,NA
-18,-117,NA,NA,NA
-18,-115,NA,NA,NA
-18,-113,NA,NA,NA
-18,-111,NA,NA,NA
-18,-109,NA,NA,NA
-18,-107,NA,NA,NA
-18,-105,NA,NA,NA
-18,-103,NA,NA,NA
-18,-101,NA,NA,NA
-18,-99,NA,NA,NA
-18,-97,NA,NA,NA
-18,-95,NA,NA,NA
-18,-93,NA,NA,NA
-18,-91,NA,NA,NA
-18,-89,NA,NA,NA
-18,-87,NA,NA,NA
-18,-85,NA,NA,NA
-18,-83,NA,NA,NA
-18,-81,NA,NA,NA
-18,-79,NA,NA,NA
-18,-77,NA,NA,NA
-18,-75,NA,NA,NA
-18,-73,NA,NA,NA
-18,-71,160349.9925,164975.325,203283.3993
-18,-69,702849.5728,822502.1678,849625.4603
-18,-67,1064681.798,1126434.353,1359512.838
-18,-65,2047583.892,1451414.83,1085007.319
-18,-63,1880902.372,2019759.219,2191160.759
-18,-61,1646279.421,1736779.302,2076922.577
-18,-59,1808667.811,2077360.148,2239073.869
-18,-57,1488619.499,1969733.785,1955121.398
-18,-55,1584478.645,1746917.218,2143274.121
-18,-53,1665195.861,1819695.965,1997614.716
-18,-51,1258113.883,1867170.174,1850234.026
-18,-49,2346972.256,2245556.41,2183442.071
-18,-47,2092668.501,1929142.17,2840244.722
-18,-45,1841563.215,1575922.168,1463403.333
-18,-43,1611880.618,2248333.095,2089831.36
-18,-41,1455152.556,1232821.367,1782328.318
-18,-39,1480650.444,1231204.659,2186645.52
-18,-37,NA,NA,NA
-18,-35,NA,NA,NA
-18,-33,NA,NA,NA
-18,-31,NA,NA,NA
-18,-29,NA,NA,NA
-18,-27,NA,NA,NA
-18,-25,NA,NA,NA
-18,-23,NA,NA,NA
-18,-21,NA,NA,NA
-18,-19,NA,NA,NA
-18,-17,NA,NA,NA
-18,-15,NA,NA,NA
-18,-13,NA,NA,NA
-18,-11,NA,NA,NA
-18,-9,NA,NA,NA
-18,-7,NA,NA,NA
-18,-5,NA,NA,NA
-18,-3,NA,NA,NA
-18,-1,NA,NA,NA
-18,1,NA,NA,NA
-18,3,NA,NA,NA
-18,5,NA,NA,NA
-18,7,NA,NA,NA
-18,9,NA,NA,NA
-18,11,NA,NA,NA
-18,13,844903.7747,943131.5446,1178026.321
-18,15,1013794.913,1106497.256,1309737.406
-18,17,1303254.735,1529480.935,1366812.737
-18,19,1302361.59,1623299.068,1953703.62
-18,21,1530230.744,1383910.38,1772042.45
-18,23,1347547.448,1325204.282,1794429.897
-18,25,1249810.217,1321921.725,1785764.316
-18,27,1384948.387,1717529.247,1218769.294
-18,29,1361968.051,1382913.074,1733699.16
-18,31,1542315.846,1622877.198,1920853.23
-18,33,1822621.417,1855367.192,2138063.957
-18,35,1547432.275,1767184.807,2203817.585
-18,37,1456582.673,1529020.672,2238530.812
-18,39,NA,NA,NA
-18,41,NA,NA,NA
-18,43,NA,NA,NA
-18,45,1529640.942,1676869.739,2363904.5
-18,47,1985545.122,2403667.272,2704664.329
-18,49,1515051.745,2233632.995,2349594.124
-18,51,NA,NA,NA
-18,53,NA,NA,NA
-18,55,NA,NA,NA
-18,57,NA,NA,NA
-18,59,NA,NA,NA
-18,61,NA,NA,NA
-18,63,NA,NA,NA
-18,65,NA,NA,NA
-18,67,NA,NA,NA
-18,69,NA,NA,NA
-18,71,NA,NA,NA
-18,73,NA,NA,NA
-18,75,NA,NA,NA
-18,77,NA,NA,NA
-18,79,NA,NA,NA
-18,81,NA,NA,NA
-18,83,NA,NA,NA
-18,85,NA,NA,NA
-18,87,NA,NA,NA
-18,89,NA,NA,NA
-18,91,NA,NA,NA
-18,93,NA,NA,NA
-18,95,NA,NA,NA
-18,97,NA,NA,NA
-18,99,NA,NA,NA
-18,101,NA,NA,NA
-18,103,NA,NA,NA
-18,105,NA,NA,NA
-18,107,NA,NA,NA
-18,109,NA,NA,NA
-18,111,NA,NA,NA
-18,113,NA,NA,NA
-18,115,NA,NA,NA
-18,117,NA,NA,NA
-18,119,NA,NA,NA
-18,121,NA,NA,NA
-18,123,883415.457,1198097.496,1295978.851
-18,125,934581.5962,1154148.254,1278217.981
-18,127,858904.4391,1141811.686,1289012.699
-18,129,843413.4567,1086732.372,1200811.379
-18,131,910255.6555,1109399.388,1296354.798
-18,133,910038.5131,1072902.235,1231995.247
-18,135,777223.5871,1049475.724,1190482.16
-18,137,912313.9799,1109859.284,1401015.094
-18,139,913139.7866,1255802.326,1413386.251
-18,141,995931.9457,1387561.092,1498435.374
-18,143,977843.6444,1380905.642,1771126.573
-18,145,1077094.178,1580810.095,1931266.521
-18,147,NA,NA,NA
-18,149,NA,NA,NA
-18,151,NA,NA,NA
-18,153,NA,NA,NA
-18,155,NA,NA,NA
-18,157,NA,NA,NA
-18,159,NA,NA,NA
-18,161,NA,NA,NA
-18,163,NA,NA,NA
-18,165,NA,NA,NA
-18,167,NA,NA,NA
-18,169,NA,NA,NA
-18,171,NA,NA,NA
-18,173,NA,NA,NA
-18,175,NA,NA,NA
-18,177,NA,NA,NA
-18,179,NA,NA,NA
-16,-179,NA,NA,NA
-16,-177,NA,NA,NA
-16,-175,NA,NA,NA
-16,-173,NA,NA,NA
-16,-171,NA,NA,NA
-16,-169,NA,NA,NA
-16,-167,NA,NA,NA
-16,-165,NA,NA,NA
-16,-163,NA,NA,NA
-16,-161,NA,NA,NA
-16,-159,NA,NA,NA
-16,-157,NA,NA,NA
-16,-155,NA,NA,NA
-16,-153,NA,NA,NA
-16,-151,NA,NA,NA
-16,-149,NA,NA,NA
-16,-147,NA,NA,NA
-16,-145,NA,NA,NA
-16,-143,NA,NA,NA
-16,-141,NA,NA,NA
-16,-139,NA,NA,NA
-16,-137,NA,NA,NA
-16,-135,NA,NA,NA
-16,-133,NA,NA,NA
-16,-131,NA,NA,NA
-16,-129,NA,NA,NA
-16,-127,NA,NA,NA
-16,-125,NA,NA,NA
-16,-123,NA,NA,NA
-16,-121,NA,NA,NA
-16,-119,NA,NA,NA
-16,-117,NA,NA,NA
-16,-115,NA,NA,NA
-16,-113,NA,NA,NA
-16,-111,NA,NA,NA
-16,-109,NA,NA,NA
-16,-107,NA,NA,NA
-16,-105,NA,NA,NA
-16,-103,NA,NA,NA
-16,-101,NA,NA,NA
-16,-99,NA,NA,NA
-16,-97,NA,NA,NA
-16,-95,NA,NA,NA
-16,-93,NA,NA,NA
-16,-91,NA,NA,NA
-16,-89,NA,NA,NA
-16,-87,NA,NA,NA
-16,-85,NA,NA,NA
-16,-83,NA,NA,NA
-16,-81,NA,NA,NA
-16,-79,NA,NA,NA
-16,-77,NA,NA,NA
-16,-75,167718.0473,191529.0912,223529.6722
-16,-73,754561.6924,987899.837,1211080.513
-16,-71,1238249.383,1470143.45,1616481.979
-16,-69,1654312.526,1527453.536,1407801.76
-16,-67,1708960.016,1773517.011,2636926.724
-16,-65,2192009.626,1678183.295,2049875.58
-16,-63,1873607.769,2108342.416,2152138.686
-16,-61,1347082.881,1549378.064,1749026.248
-16,-59,1831365.013,2193617.447,1847273.279
-16,-57,2009784.255,2193202.954,1778176.34
-16,-55,1697367.773,1569304.624,2341131.074
-16,-53,1575488.304,1899334.359,2329949.651
